Nblock,condsFile,grouping,Block,TrialBlock,N,trialN,trialCond,gazeCon,gazedirR,corrBinR,corrBinP,valLBY,valRBY,diff,colorCube,feedbacktext,corrAns,imageL,imageR,SelBlocks.thisRepN,SelBlocks.thisTrialN,SelBlocks.thisN,SelBlocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,waitCube.started,waitCube.stopped,text_3.started,text_3.stopped,StartKeyPress.keys,StartKeyPress.rt,StartKeyPress.started,StartKeyPress.stopped,StimL.started,StimL.stopped,StimR.started,StimR.stopped,imageStim2L.started,imageStim2L.stopped,imageStim2R.started,imageStim2R.stopped,RTkeyRelease,imageStim3L.started,imageStim3L.stopped,imageStim3R.started,imageStim3R.stopped,dropResp.keys,dropResp.corr,dropResp.rt,dropResp.started,dropResp.stopped,imageStim5L.started,imageStim5L.stopped,imageStim5R.started,imageStim5R.stopped,text_2.started,text_2.stopped,ReturnSpace.keys,ReturnSpace.rt,ReturnSpace.started,ReturnSpace.stopped,totalpoints,textFeedback.started,textFeedback.stopped,participant,group,session,date,expName,psychopyVersion,frameRate,
1,Block809.xls,B,9,1,93,93,None,congruent,Right,Right,Left,80,79,1,yellow,2,5,/home/docky/apps/exp/images/80Y.jpeg,/home/docky/apps/exp/images/79Yi.jpeg,0,0,0,0,0,0,0,0,22.63478829700034,None,22.63478829700034,None,1,27.28753134800354,22.63478829700034,None,49.95294513599947,None,49.95294513599947,None,52.475170313962735,None,52.475170313962735,None,2.9874513579998165,54.279329819954,None,54.279329819954,None,6,0,1.0975314079551026,57.26952802698361,None,57.26952802698361,None,57.26952802698361,None,58.38352512900019,None,1,0.7187656799796969,58.38352512900019,None,-2,59.117928035964724,None,114,B,1,2021_May_24_1508,GazeFlow,2020.1.2,59.850540378183105,
1,Block809.xls,B,9,2,15,15,None,congruent,Left,Left,Right,38,39,1,blue,2,6,/home/docky/apps/exp/images/38B.jpeg,/home/docky/apps/exp/images/39Bi.jpeg,0,0,0,0,0,1,1,1,60.120368834992405,None,60.120368834992405,None,1,5.978592760977335,60.120368834992405,None,66.13285409094533,None,66.13285409094533,None,68.63723277294775,None,68.63723277294775,None,2.2692186560016125,70.43881068797782,None,70.43881068797782,None,6,1,2.304028768965509,72.69451352895703,None,72.69451352895703,None,72.69451352895703,None,75.01586032594787,None,1,0.6344593649846502,75.01586032594787,None,0,75.66683534899494,None,114,B,1,2021_May_24_1508,GazeFlow,2020.1.2,59.850540378183105,
1,Block809.xls,B,9,3,117,21,None,incongruent,Left,Right,Left,39,38,1,yellow,2,5,/home/docky/apps/exp/images/39Yi.jpeg,/home/docky/apps/exp/images/38Y.jpeg,0,0,0,0,0,2,2,2,76.66896487696795,None,76.66896487696795,None,1,5.878148414019961,76.66896487696795,None,82.58106915699318,None,82.58106915699318,None,85.08568761497736,None,85.08568761497736,None,3.0047253140364774,86.8828985139844,None,86.8828985139844,None,5,1,0.9839460119837895,89.89506670698756,None,89.89506670698756,None,89.89506670698756,None,90.89582677395083,None,1,0.567759211990051,90.89582677395083,None,2,91.4805499559734,None,114,B,1,2021_May_24_1508,GazeFlow,2020.1.2,59.850540378183105,
1,Block809.xls,B,9,4,94,94,None,congruent,Right,Right,Left,80,79,1,yellow,2,5,/home/docky/apps/exp/images/80Y.jpeg,/home/docky/apps/exp/images/79Yi.jpeg,0,0,0,0,0,3,3,3,92.48249127197778,None,92.48249127197778,None,1,4.87687553500291,92.48249127197778,None,97.39262692595366,None,97.39262692595366,None,99.89754146599444,None,99.89754146599444,None,2.168958157999441,101.70059731695801,None,101.70059731695801,None,6,0,1.1683400819892995,103.8543648099876,None,103.8543648099876,None,103.8543648099876,None,105.03962551994482,None,1,0.5513086560531519,105.03962551994482,None,0,105.60707478795666,None,114,B,1,2021_May_24_1508,GazeFlow,2020.1.2,59.850540378183105,
1,Block809.xls,B,9,5,41,41,None,congruent,Right,Right,Left,79,76,3,blue,2,5,/home/docky/apps/exp/images/79Bi.jpeg,/home/docky/apps/exp/images/76B.jpeg,0,0,0,0,0,4,4,4,106.60983641294297,None,106.60983641294297,None,1,5.2267971560359,106.60983641294297,None,111.87060673395172,None,111.87060673395172,None,114.37741771194851,None,114.37741771194851,None,5.525912644981872,116.17884093197063,None,116.17884093197063,None,5,1,0.967322209966369,121.70622451894451,None,121.70622451894451,None,121.70622451894451,None,122.69024308194639,None,1,0.5509773589437827,122.69024308194639,None,2,123.25805684097577,None,114,B,1,2021_May_24_1508,GazeFlow,2020.1.2,59.850540378183105,
1,Block809.xls,B,9,6,36,36,None,congruent,Right,Right,Left,79,73,6,blue,2,5,/home/docky/apps/exp/images/79Bi.jpeg,/home/docky/apps/exp/images/73B.jpeg,0,0,0,0,0,5,5,5,124.26026544894557,None,124.26026544894557,None,1,7.281486942025367,124.26026544894557,None,131.57505887799198,None,131.57505887799198,None,134.07833192998078,None,134.07833192998078,None,2.5703195079695433,135.8764171009534,None,135.8764171009534,None,5,1,1.052388901996892,138.45346842397703,None,138.45346842397703,None,138.45346842397703,None,139.52271100098733,None,1,0.5680555360158905,139.52271100098733,None,4,140.10708891396644,None,114,B,1,2021_May_24_1508,GazeFlow,2020.1.2,59.850540378183105,
1,Block809.xls,B,9,7,78,78,None,congruent,Right,Right,Left,39,38,1,yellow,2,5,/home/docky/apps/exp/images/39Yi.jpeg,/home/docky/apps/exp/images/38Y.jpeg,0,0,0,0,0,6,6,6,141.10947579296771,None,141.10947579296771,None,1,7.281159180041868,141.10947579296771,None,148.42420437099645,None,148.42420437099645,None,150.9289255119511,None,150.9289255119511,None,4.006400516955182,152.73225458199158,None,152.73225458199158,None,5,1,1.0033550200168975,156.73780923796585,None,156.73780923796585,None,156.73780923796585,None,157.75755780097097,None,1,0.6012345760245807,157.75755780097097,None,6,158.3755065499572,None,114,B,1,2021_May_24_1508,GazeFlow,2020.1.2,59.850540378183105,
1,Block809.xls,B,9,8,29,29,None,congruent,Right,Right,Left,38,35,3,blue,2,5,/home/docky/apps/exp/images/38B.jpeg,/home/docky/apps/exp/images/35Bi.jpeg,0,0,0,0,0,7,7,7,159.37796095595695,None,159.37796095595695,None,1,6.680089165049139,159.37796095595695,None,166.0915610739612,None,166.0915610739612,None,168.59632693597814,None,168.59632693597814,None,2.2863780259503983,170.3996377409785,None,170.3996377409785,None,5,1,0.9343825959949754,172.67055961699225,None,172.67055961699225,None,172.67055961699225,None,173.62137283594348,None,1,0.6182304359972477,173.62137283594348,None,8,174.25606329197763,None,114,B,1,2021_May_24_1508,GazeFlow,2020.1.2,59.850540378183105,
1,Block809.xls,B,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,B,1,2021_May_24_1508,GazeFlow,2020.1.2,59.850540378183105,
2,Block805.xls,B,5,1,16,16,None,congruent,Left,Left,Right,73,76,3,blue,2,6,/home/docky/apps/exp/images/73B.jpeg,/home/docky/apps/exp/images/76Bi.jpeg,0,1,1,1,0,0,0,0,214.80227314995136,None,214.80227314995136,None,1,8.904239088995382,214.80227314995136,None,223.73648834298365,None,223.73648834298365,None,226.25846454396378,None,226.25846454396378,None,1.868021871021483,228.06069670495344,None,228.06069670495344,None,6,1,1.0184496869915165,229.91394625598332,None,229.91394625598332,None,229.91394625598332,None,230.94899792899378,None,1,0.5341257880209014,230.94899792899378,None,10,231.49986717198044,None,114,B,1,2021_May_24_1508,GazeFlow,2020.1.2,59.850540378183105,
