Nblock,condsFile,grouping,Block,TrialBlock,N,trialN,trialCond,gazeCon,gazedirR,corrBinR,corrBinP,valLBY,valRBY,diff,colorCube,feedbacktext,corrAns,imageL,imageR,SelBlocks.thisRepN,SelBlocks.thisTrialN,SelBlocks.thisN,SelBlocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,waitCube.started,waitCube.stopped,text_3.started,text_3.stopped,StartKeyPress.keys,StartKeyPress.rt,StartKeyPress.started,StartKeyPress.stopped,StimL.started,StimL.stopped,StimR.started,StimR.stopped,imageStim2L.started,imageStim2L.stopped,imageStim2R.started,imageStim2R.stopped,RTkeyRelease,imageStim3L.started,imageStim3L.stopped,imageStim3R.started,imageStim3R.stopped,dropResp.keys,dropResp.corr,dropResp.rt,dropResp.started,dropResp.stopped,imageStim5L.started,imageStim5L.stopped,imageStim5R.started,imageStim5R.stopped,text_2.started,text_2.stopped,ReturnSpace.keys,ReturnSpace.rt,ReturnSpace.started,ReturnSpace.stopped,totalpoints,textFeedback.started,textFeedback.stopped,participant,group,session,date,expName,psychopyVersion,frameRate,
1,Block502.xls,A,2,1,93,33,22,incongruent,Left,Right,Left,38,35,3,blue,2,5,/home/docky/apps/exp/images/38B.jpeg,/home/docky/apps/exp/images/35Bi.jpeg,0,0,0,0,0,0,0,0,34.3256053310015,None,34.3256053310015,None,1,25.435455941000328,34.3256053310015,None,59.79439620300036,None,59.79439620300036,None,62.31496259600135,None,62.31496259600135,None,1.3834259899995232,64.11827794200144,None,64.11827794200144,None,5,1,1.0858761469989986,65.48378504600078,None,65.48378504600078,None,65.48378504600078,None,66.58567601100003,None,1,0.6178035030006868,66.58567601100003,None,2,67.21971875600138,None,140,A,1,2021_Jun_01_1056,GazeFlow,2020.1.2,59.93706991236937,
1,Block502.xls,A,2,2,42,42,12,congruent,Right,Right,Left,83,80,3,blue,2,5,/home/docky/apps/exp/images/83Bi.jpeg,/home/docky/apps/exp/images/80B.jpeg,0,0,0,0,0,1,1,1,68.2222694560005,None,68.2222694560005,None,1,4.726573793999705,68.2222694560005,None,72.98697470300067,None,72.98697470300067,None,75.48558833000061,None,75.48558833000061,None,1.9683551979996992,77.29060884899991,None,77.29060884899991,None,5,1,1.068225856000936,79.24385738100136,None,79.24385738100136,None,79.24385738100136,None,80.328650286001,None,1,0.5014768359997106,80.328650286001,None,4,80.84651015000054,None,140,A,1,2021_Jun_01_1056,GazeFlow,2020.1.2,59.93706991236937,
1,Block502.xls,A,2,3,9,9,11,congruent,Left,Left,Right,38,39,1,blue,2,6,/home/docky/apps/exp/images/38Bi.jpeg,/home/docky/apps/exp/images/39B.jpeg,0,0,0,0,0,2,2,2,81.84863709599995,None,81.84863709599995,None,1,4.9938306260009995,81.84863709599995,None,86.87563913400118,None,86.87563913400118,None,89.37885830200139,None,89.37885830200139,None,1.551160834998882,91.18244863900145,None,91.18244863900145,None,6,1,1.0019454630000837,92.72001164300127,None,92.72001164300127,None,92.72001164300127,None,93.73853423400033,None,1,0.584248443999968,93.73853423400033,None,6,94.33889676900071,None,140,A,1,2021_Jun_01_1056,GazeFlow,2020.1.2,59.93706991236937,
1,Block502.xls,A,2,4,23,23,11,congruent,Left,Left,Right,38,39,1,yellow,2,6,/home/docky/apps/exp/images/38Yi.jpeg,/home/docky/apps/exp/images/39Y.jpeg,0,0,0,0,0,3,3,3,95.34123404800084,None,95.34123404800084,None,1,5.728404310000769,95.34123404800084,None,101.10347773500143,None,101.10347773500143,None,103.61025683000116,None,103.61025683000116,None,1.4344596989994898,105.41002766700149,None,105.41002766700149,None,6,1,1.0021441980006784,106.8306879540014,None,106.8306879540014,None,106.8306879540014,None,107.84926811400146,None,1,0.7010854700001801,107.84926811400146,None,8,108.56678653600102,None,140,A,1,2021_Jun_01_1056,GazeFlow,2020.1.2,59.93706991236937,
1,Block502.xls,A,2,5,57,57,12,congruent,Right,Right,Left,77,72,5,yellow,2,5,/home/docky/apps/exp/images/77Y.jpeg,/home/docky/apps/exp/images/72Yi.jpeg,0,0,0,0,0,4,4,4,109.56889635900006,None,109.56889635900006,None,1,5.779003284000282,109.56889635900006,None,115.38139595800021,None,115.38139595800021,None,117.88590498700069,None,117.88590498700069,None,1.2843424360016797,119.68800709000061,None,119.68800709000061,None,5,1,1.0517756680001185,120.9580859530015,None,120.9580859530015,None,120.9580859530015,None,122.02658222399987,None,1,0.7679182360006962,122.02658222399987,None,10,122.81123882400061,None,140,A,1,2021_Jun_01_1056,GazeFlow,2020.1.2,59.93706991236937,
1,Block502.xls,A,2,6,118,58,22,incongruent,Left,Right,Left,80,79,1,yellow,2,5,/home/docky/apps/exp/images/80Yi.jpeg,/home/docky/apps/exp/images/79Y.jpeg,0,0,0,0,0,5,5,5,123.81337192499996,None,123.81337192499996,None,1,5.327505348001068,123.81337192499996,None,129.17459840000083,None,129.17459840000083,None,131.6776648820014,None,131.6776648820014,None,1.117013795001185,133.483327199001,None,133.483327199001,None,6,0,1.051248077001219,134.58493523200013,None,134.58493523200013,None,134.58493523200013,None,135.6530456520013,None,1,0.5514521159984724,135.6530456520013,None,8,136.22078594100094,None,140,A,1,2021_Jun_01_1056,GazeFlow,2020.1.2,59.93706991236937,
1,Block502.xls,A,2,7,101,41,22,incongruent,Left,Right,Left,83,80,3,blue,2,5,/home/docky/apps/exp/images/83Bi.jpeg,/home/docky/apps/exp/images/80B.jpeg,0,0,0,0,0,6,6,6,137.22262767300163,None,137.22262767300163,None,1,6.480274759000167,137.22262767300163,None,143.73631535800087,None,143.73631535800087,None,146.23899976300163,None,146.23899976300163,None,1.7516091840006993,148.0424641590016,None,148.0424641590016,None,6,0,0.9178825479993975,149.78093534100117,None,149.78093534100117,None,149.78093534100117,None,150.71567389600023,None,1,0.45063981099883677,150.71567389600023,None,6,151.1831683270011,None,140,A,1,2021_Jun_01_1056,GazeFlow,2020.1.2,59.93706991236937,
1,Block502.xls,A,2,8,69,9,21,incongruent,Right,Left,Right,73,76,3,blue,2,6,/home/docky/apps/exp/images/73B.jpeg,/home/docky/apps/exp/images/76Bi.jpeg,0,0,0,0,0,7,7,7,152.18475227400086,None,152.18475227400086,None,1,5.327918578999743,152.18475227400086,None,157.54673460600134,None,157.54673460600134,None,160.0512929230008,None,160.0512929230008,None,1.4008852480001224,161.8479267640014,None,161.8479267640014,None,5,0,7.0805793889994675,163.24028115200053,None,163.24028115200053,None,163.24028115200053,None,170.3372924129999,None,1,1.0856355859996256,170.3372924129999,None,4,171.43937585000094,None,140,A,1,2021_Jun_01_1056,GazeFlow,2020.1.2,59.93706991236937,
1,Block502.xls,A,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,A,1,2021_Jun_01_1056,GazeFlow,2020.1.2,59.93706991236937,
2,Block506.xls,A,6,1,120,60,22,incongruent,Left,Right,Left,80,79,1,yellow,2,5,/home/docky/apps/exp/images/80Yi.jpeg,/home/docky/apps/exp/images/79Y.jpeg,0,1,1,1,0,0,0,0,192.63274382800046,None,192.63274382800046,None,1,5.247259364001366,192.63274382800046,None,197.91557456600094,None,197.91557456600094,None,200.42800332500155,None,200.42800332500155,None,1.3832262549985899,202.23346147600023,None,202.23346147600023,None,6,0,1.1360161270004028,203.60192645900133,None,203.60192645900133,None,203.60192645900133,None,204.75413929600109,None,1,0.7008739869997953,204.75413929600109,None,2,205.47172753900122,None,140,A,1,2021_Jun_01_1056,GazeFlow,2020.1.2,59.93706991236937,
