Nblock,condsFile,grouping,Block,TrialBlock,N,trialN,trialCond,gazeCon,gazedirR,corrBinR,corrBinP,valLBY,valRBY,diff,colorCube,feedbacktext,corrAns,imageL,imageR,SelBlocks.thisRepN,SelBlocks.thisTrialN,SelBlocks.thisN,SelBlocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,waitCube.started,waitCube.stopped,text_3.started,text_3.stopped,StartKeyPress.keys,StartKeyPress.rt,StartKeyPress.started,StartKeyPress.stopped,StimL.started,StimL.stopped,StimR.started,StimR.stopped,imageStim2L.started,imageStim2L.stopped,imageStim2R.started,imageStim2R.stopped,RTkeyRelease,imageStim3L.started,imageStim3L.stopped,imageStim3R.started,imageStim3R.stopped,dropResp.keys,dropResp.corr,dropResp.rt,dropResp.started,dropResp.stopped,imageStim5L.started,imageStim5L.stopped,imageStim5R.started,imageStim5R.stopped,text_2.started,text_2.stopped,ReturnSpace.keys,ReturnSpace.rt,ReturnSpace.started,ReturnSpace.stopped,totalpoints,textFeedback.started,textFeedback.stopped,participant,group,session,date,expName,psychopyVersion,frameRate,
1,Block502.xls,A,2,1,93,33,22,incongruent,Left,Right,Left,38,35,3,blue,2,5,/home/docky/apps/exp/images/38B.jpeg,/home/docky/apps/exp/images/35Bi.jpeg,0,0,0,0,0,0,0,0,52.00896230500075,None,52.00896230500075,None,1,4.046304915013025,52.00896230500075,None,56.086574803994154,None,56.086574803994154,None,58.604012693991535,None,58.604012693991535,None,0.832678931998089,60.4070969769964,None,60.4070969769964,None,5,1,0.7007247329893289,61.22372137999628,None,61.22372137999628,None,61.22372137999628,None,61.94115617999341,None,1,0.7845732459973078,61.94115617999341,None,2,62.74254812899744,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
1,Block502.xls,A,2,2,42,42,12,congruent,Right,Right,Left,83,80,3,blue,2,5,/home/docky/apps/exp/images/83Bi.jpeg,/home/docky/apps/exp/images/80B.jpeg,0,0,0,0,0,1,1,1,63.744670603991835,None,63.744670603991835,None,1,3.958230520991492,63.744670603991835,None,67.73891409799398,None,67.73891409799398,None,70.24017606799316,None,70.24017606799316,None,0.8327874620008515,72.04347881699505,None,72.04347881699505,None,6,0,0.801338574005058,72.8626988469914,None,72.8626988469914,None,72.8626988469914,None,73.68060930399224,None,1,0.7355374560138443,73.68060930399224,None,0,74.43241749999288,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
1,Block502.xls,A,2,3,9,9,11,congruent,Left,Left,Right,38,39,1,blue,2,6,/home/docky/apps/exp/images/38Bi.jpeg,/home/docky/apps/exp/images/39B.jpeg,0,0,0,0,0,2,2,2,75.43372196199198,None,75.43372196199198,None,1,4.777326772993547,75.43372196199198,None,80.2441637479933,None,80.2441637479933,None,82.74739869499172,None,82.74739869499172,None,1.1335327620035969,84.55069960698893,None,84.55069960698893,None,5,0,0.6841685290128225,85.67087034799624,None,85.67087034799624,None,85.67087034799624,None,86.37173750599322,None,1,0.6356284000066807,86.37173750599322,None,-2,87.0234294969996,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
1,Block502.xls,A,2,4,23,23,11,congruent,Left,Left,Right,38,39,1,yellow,2,6,/home/docky/apps/exp/images/38Yi.jpeg,/home/docky/apps/exp/images/39Y.jpeg,0,0,0,0,0,3,3,3,88.02497702499386,None,88.02497702499386,None,1,4.626771654991899,88.02497702499386,None,92.68462120200275,None,92.68462120200275,None,95.18817413199577,None,95.18817413199577,None,0.8164060340059223,96.9918126679986,None,96.9918126679986,None,6,1,0.8177889700018568,97.79458248599258,None,97.79458248599258,None,97.79458248599258,None,98.6288878100022,None,1,0.5846231020113919,98.6288878100022,None,0,99.23008049299824,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
1,Block502.xls,A,2,5,57,57,12,congruent,Right,Right,Left,77,72,5,yellow,2,5,/home/docky/apps/exp/images/77Y.jpeg,/home/docky/apps/exp/images/72Yi.jpeg,0,0,0,0,0,4,4,4,100.23215683799936,None,100.23215683799936,None,1,4.142107829000452,100.23215683799936,None,104.40772453400132,None,104.40772453400132,None,106.91123851700104,None,106.91123851700104,None,0.9499789760011481,108.7141829369939,None,108.7141829369939,None,5,1,1.6357268449937692,109.65101731500181,None,109.65101731500181,None,109.65101731500181,None,111.30388482900162,None,1,0.8350527389993658,111.30388482900162,None,2,112.1552866580023,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
1,Block502.xls,A,2,6,118,58,22,incongruent,Left,Right,Left,80,79,1,yellow,2,5,/home/docky/apps/exp/images/80Yi.jpeg,/home/docky/apps/exp/images/79Y.jpeg,0,0,0,0,0,5,5,5,113.15731194599357,None,113.15731194599357,None,1,4.876534030001494,113.15731194599357,None,118.06773510300263,None,118.06773510300263,None,120.5709034439933,None,120.5709034439933,None,0.9830991630005883,122.37624299399613,None,122.37624299399613,None,5,1,0.7009231139963958,123.34422800299944,None,123.34422800299944,None,123.34422800299944,None,124.06171787300264,None,1,0.651809561997652,124.06171787300264,None,4,124.72997223900165,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
1,Block502.xls,A,2,7,101,41,22,incongruent,Left,Right,Left,83,80,3,blue,2,5,/home/docky/apps/exp/images/83Bi.jpeg,/home/docky/apps/exp/images/80B.jpeg,0,0,0,0,0,6,6,6,125.73153209598968,None,125.73153209598968,None,1,3.541474265992292,125.73153209598968,None,129.3063072609948,None,129.3063072609948,None,131.8111088470032,None,131.8111088470032,None,0.8496836440026527,133.6130517929996,None,133.6130517929996,None,5,1,0.7176812060060911,134.44908074499108,None,134.44908074499108,None,134.44908074499108,None,135.18325823399937,None,1,0.6848521710053319,135.18325823399937,None,6,135.88454661499418,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
1,Block502.xls,A,2,8,69,9,21,incongruent,Right,Left,Right,73,76,3,blue,2,6,/home/docky/apps/exp/images/73B.jpeg,/home/docky/apps/exp/images/76Bi.jpeg,0,0,0,0,0,7,7,7,136.8864652129996,None,136.8864652129996,None,1,4.74379509400751,136.8864652129996,None,141.66460899398953,None,141.66460899398953,None,144.1670306869928,None,144.1670306869928,None,0.8663733889989089,145.97202038299292,None,145.97202038299292,None,6,1,0.7512444689928088,146.82290202999138,None,146.82290202999138,None,146.82290202999138,None,147.5906627749937,None,1,0.5345502609998221,147.5906627749937,None,8,148.14155831499374,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
1,Block502.xls,A,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
2,Block506.xls,A,6,1,120,60,22,incongruent,Left,Right,Left,80,79,1,yellow,2,5,/home/docky/apps/exp/images/80Yi.jpeg,/home/docky/apps/exp/images/79Y.jpeg,0,1,1,1,0,0,0,0,168.36614596399886,None,168.36614596399886,None,1,6.031476694988669,168.36614596399886,None,174.42796167600318,None,174.42796167600318,None,176.9487804199889,None,176.9487804199889,None,0.8323392000020249,178.75242538900056,None,178.75242538900056,None,6,0,0.7678846470080316,179.56999620499846,None,179.56999620499846,None,179.56999620499846,None,180.35429318799288,None,1,0.7349496709939558,180.35429318799288,None,6,181.10576089798997,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
2,Block506.xls,A,6,2,51,51,12,congruent,Right,Right,Left,66,65,1,yellow,2,5,/home/docky/apps/exp/images/66Y.jpeg,/home/docky/apps/exp/images/35Bi.jpeg,0,1,1,1,0,1,1,1,182.1076204819983,None,182.1076204819983,None,1,3.524236869008746,182.1076204819983,None,185.66571149499214,None,185.66571149499214,None,188.1706179640023,None,188.1706179640023,None,0.9000032500043744,189.97375187498983,None,189.97375187498983,None,5,1,0.7342379199981224,190.8587312259915,None,190.8587312259915,None,190.8587312259915,None,191.60950560499623,None,1,0.6687524570006644,191.60950560499623,None,8,192.2944375799998,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
2,Block506.xls,A,6,3,119,59,22,incongruent,Left,Right,Left,80,79,1,yellow,2,5,/home/docky/apps/exp/images/80Y.jpeg,/home/docky/apps/exp/images/79Yi.jpeg,0,1,1,1,0,2,2,2,193.2961501539976,None,193.2961501539976,None,1,3.4077444479917176,193.2961501539976,None,196.7373737070011,None,196.7373737070011,None,199.24213480899925,None,199.24213480899925,None,0.7998289149982156,201.04390618100297,None,201.04390618100297,None,5,1,0.7172963869961677,201.8299508959899,None,201.8299508959899,None,201.8299508959899,None,202.56398284700117,None,1,0.6181113670027116,202.56398284700117,None,10,203.19893529399997,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
2,Block506.xls,A,6,4,28,28,11,congruent,Left,Left,Right,72,77,5,yellow,2,6,/home/docky/apps/exp/images/72Y.jpeg,/home/docky/apps/exp/images/77Yi.jpeg,0,1,1,1,0,3,3,3,204.20067573699635,None,204.20067573699635,None,1,3.6244132139981957,204.20067573699635,None,207.85879800999828,None,207.85879800999828,None,210.36209352499282,None,210.36209352499282,None,0.8497156189987436,212.1609386409982,None,212.1609386409982,None,6,1,0.70082110799558,213.00167720099853,None,213.00167720099853,None,213.00167720099853,None,213.71934828899975,None,1,0.7680130450025899,213.71934828899975,None,12,214.50500859499152,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
2,Block506.xls,A,6,5,85,25,21,incongruent,Right,Left,Right,69,75,6,yellow,2,6,/home/docky/apps/exp/images/69Y.jpeg,/home/docky/apps/exp/images/76Yi.jpeg,0,1,1,1,0,4,4,4,215.50605645299947,None,215.50605645299947,None,1,3.039762721004081,215.50605645299947,None,218.57960091099085,None,218.57960091099085,None,221.08292580700072,None,221.08292580700072,None,0.7830047799943713,222.8857798789977,None,222.8857798789977,None,6,1,0.7174510330078192,223.6557206860016,None,223.6557206860016,None,223.6557206860016,None,224.38984600399272,None,1,0.8693355979921762,224.38984600399272,None,14,225.2753684920026,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
2,Block506.xls,A,6,6,71,11,21,incongruent,Right,Left,Right,76,79,3,blue,2,6,/home/docky/apps/exp/images/76B.jpeg,/home/docky/apps/exp/images/79Bi.jpeg,0,1,1,1,0,5,5,5,226.27686224199715,None,226.27686224199715,None,1,4.058641984011047,226.27686224199715,None,230.36744432400155,None,230.36744432400155,None,232.8717816110002,None,232.8717816110002,None,0.7999798270029714,234.67729780299123,None,234.67729780299123,None,5,0,0.700591466986225,235.46195383099257,None,235.46195383099257,None,235.46195383099257,None,236.17929972999264,None,1,0.6180830530065577,236.17929972999264,None,12,236.81384669599356,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
2,Block506.xls,A,6,7,56,56,12,congruent,Right,Right,Left,76,69,7,yellow,2,5,/home/docky/apps/exp/images/76Yi.jpeg,/home/docky/apps/exp/images/69Y.jpeg,0,1,1,1,0,6,6,6,237.81588814599672,None,237.81588814599672,None,1,3.29042322600435,237.81588814599672,None,241.14028009299363,None,241.14028009299363,None,243.64299508699332,None,243.64299508699332,None,0.7663551189907594,245.44604866098962,None,245.44604866098962,None,5,1,0.751087248994736,246.1994267639966,None,246.1994267639966,None,246.1994267639966,None,246.96697214299638,None,1,0.5512673379998887,246.96697214299638,None,14,247.53453193898895,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
2,Block506.xls,A,6,8,33,33,12,congruent,Right,Right,Left,38,35,3,blue,2,5,/home/docky/apps/exp/images/38B.jpeg,/home/docky/apps/exp/images/35Bi.jpeg,0,1,1,1,0,7,7,7,248.5367096609989,None,248.5367096609989,None,1,3.1401843810017454,248.5367096609989,None,251.70878327799437,None,251.70878327799437,None,254.21530640999845,None,254.21530640999845,None,0.8002572900004452,256.01733843499096,None,256.01733843499096,None,6,0,0.7509107469959417,256.803352153991,None,256.803352153991,None,256.803352153991,None,257.5710024479922,None,1,0.5180480720009655,257.5710024479922,None,12,258.1052094199986,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
2,Block506.xls,A,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
3,Block505.xls,A,5,1,1,1,11,congruent,Left,Left,Right,16,19,3,blue,2,6,/home/docky/apps/exp/images/16Bi.jpeg,/home/docky/apps/exp/images/19B.jpeg,0,2,2,2,0,0,0,0,277.07575423999515,None,277.07575423999515,None,1,6.203096648998326,277.07575423999515,None,283.31118982798944,None,283.31118982798944,None,285.8267369499954,None,285.8267369499954,None,0.7991752469970379,287.6289502860018,None,287.6289502860018,None,6,1,0.7509248439891962,288.4149235770019,None,288.4149235770019,None,288.4149235770019,None,289.1823552970018,None,1,0.5510425079992274,289.1823552970018,None,14,289.7500147749961,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
3,Block505.xls,A,5,2,10,10,11,congruent,Left,Left,Right,73,76,3,blue,2,6,/home/docky/apps/exp/images/73B.jpeg,/home/docky/apps/exp/images/76Bi.jpeg,0,2,2,2,0,1,1,1,290.75201457799994,None,290.75201457799994,None,1,3.190248283004621,290.75201457799994,None,293.97592820700083,None,293.97592820700083,None,296.4789015610004,None,296.4789015610004,None,0.7495842030039057,298.2770404569892,None,298.2770404569892,None,5,0,0.7009711960126879,299.0187769059994,None,299.0187769059994,None,299.0187769059994,None,299.7360050319985,None,1,0.7015932170033921,299.7360050319985,None,12,300.45401354499336,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
3,Block505.xls,A,5,3,95,35,22,incongruent,Left,Right,Left,66,65,1,blue,2,5,/home/docky/apps/exp/images/66B.jpeg,/home/docky/apps/exp/images/35Yi.jpeg,0,2,2,2,0,2,2,2,301.45629120898957,None,301.45629120898957,None,1,3.090577687995392,301.45629120898957,None,304.58010609399935,None,304.58010609399935,None,307.08477578600287,None,307.08477578600287,None,0.7998208979988704,308.88580995799566,None,308.88580995799566,None,5,1,0.7508544519951101,309.672646024992,None,309.672646024992,None,309.672646024992,None,310.4403324909945,None,1,0.6346097880013986,310.4403324909945,None,14,311.0914226169989,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
3,Block505.xls,A,5,4,46,46,12,congruent,Right,Right,Left,35,33,2,yellow,2,5,/home/docky/apps/exp/images/35Yi.jpeg,/home/docky/apps/exp/images/33Y.jpeg,0,2,2,2,0,3,3,3,312.0935159380024,None,312.0935159380024,None,1,4.141995150988805,312.0935159380024,None,316.2693876599951,None,316.2693876599951,None,318.7741758889897,None,318.7741758889897,None,0.749330099002691,320.57781898099347,None,320.57781898099347,None,6,0,0.7006328300049063,321.31209824098914,None,321.31209824098914,None,321.31209824098914,None,322.0292497499904,None,1,0.6680087899876526,322.0292497499904,None,12,322.71395897399634,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
3,Block505.xls,A,5,5,78,18,21,incongruent,Right,Left,Right,65,66,1,yellow,2,6,/home/docky/apps/exp/images/35Bi.jpeg,/home/docky/apps/exp/images/66Y.jpeg,0,2,2,2,0,4,4,4,323.71587249299046,None,323.71587249299046,None,1,2.8898416259908117,323.71587249299046,None,326.6397523929918,None,326.6397523929918,None,329.14441909499874,None,329.14441909499874,None,0.8167938869883073,330.9459804319922,None,330.9459804319922,None,6,1,0.7841482980002183,331.7489971929899,None,331.7489971929899,None,331.7489971929899,None,332.54989625499,None,1,0.7522725040034857,332.54989625499,None,14,333.31848494800215,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
3,Block505.xls,A,5,6,43,43,12,congruent,Right,Right,Left,83,80,3,blue,2,5,/home/docky/apps/exp/images/83B.jpeg,/home/docky/apps/exp/images/80Bi.jpeg,0,2,2,2,0,5,5,5,334.3199925039953,None,334.3199925039953,None,1,4.576163942998392,334.3199925039953,None,338.92974343198875,None,338.92974343198875,None,341.434846277989,None,341.434846277989,None,0.7162542199948803,343.2322920079896,None,343.2322920079896,None,6,0,0.8179702329944121,343.9390178670001,None,343.9390178670001,None,343.9390178670001,None,344.77325549199304,None,1,0.6847205000085523,344.77325549199304,None,12,345.47511242399924,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
3,Block505.xls,A,5,7,44,44,12,congruent,Right,Right,Left,39,38,1,blue,2,5,/home/docky/apps/exp/images/39Bi.jpeg,/home/docky/apps/exp/images/38B.jpeg,0,2,2,2,0,6,6,6,346.4765937459888,None,346.4765937459888,None,1,4.559868236989132,346.4765937459888,None,351.07032751299266,None,351.07032751299266,None,353.5749942440016,None,353.5749942440016,None,0.7827611029933905,355.3760190309986,None,355.3760190309986,None,5,1,0.7344405339972582,356.14615418399626,None,356.14615418399626,None,356.14615418399626,None,356.8970968469948,None,1,0.667803588003153,356.8970968469948,None,14,357.5815094799909,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
3,Block505.xls,A,5,8,116,56,22,incongruent,Left,Right,Left,77,72,5,yellow,2,5,/home/docky/apps/exp/images/77Y.jpeg,/home/docky/apps/exp/images/72Y.jpeg,0,2,2,2,0,7,7,7,358.583884216001,None,358.583884216001,None,1,3.791723998001544,358.583884216001,None,362.4090002049925,None,362.4090002049925,None,364.91243948499323,None,364.91243948499323,None,0.916405501004192,366.71740058399155,None,366.71740058399155,None,5,1,0.7342857909970917,367.61837767099496,None,367.61837767099496,None,367.61837767099496,None,368.36939814499056,None,1,0.6011883470055182,368.36939814499056,None,16,368.9872154699988,None,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
3,Block505.xls,A,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,A,1,2021_Jun_03_1452,GazeFlow,2020.1.2,59.76122307598574,
