Nblock,condsFile,grouping,Block,TrialBlock,N,trialN,trialCond,gazeCon,gazedirR,corrBinR,corrBinP,valLBY,valRBY,diff,colorCube,feedbacktext,corrAns,imageL,imageR,SelBlocks.thisRepN,SelBlocks.thisTrialN,SelBlocks.thisN,SelBlocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,waitCube.started,waitCube.stopped,text_3.started,text_3.stopped,StartKeyPress.keys,StartKeyPress.rt,StartKeyPress.started,StartKeyPress.stopped,StimL.started,StimL.stopped,StimR.started,StimR.stopped,imageStim2L.started,imageStim2L.stopped,imageStim2R.started,imageStim2R.stopped,RTkeyRelease,imageStim3L.started,imageStim3L.stopped,imageStim3R.started,imageStim3R.stopped,dropResp.keys,dropResp.corr,dropResp.rt,dropResp.started,dropResp.stopped,imageStim5L.started,imageStim5L.stopped,imageStim5R.started,imageStim5R.stopped,text_2.started,text_2.stopped,ReturnSpace.keys,ReturnSpace.rt,ReturnSpace.started,ReturnSpace.stopped,totalpoints,textFeedback.started,textFeedback.stopped,participant,group,session,date,expName,psychopyVersion,frameRate,
1,Block809.xls,B,9,1,93,93,None,congruent,Right,Right,Left,80,79,1,yellow,2,5,/home/docky/apps/exp/images/80Y.jpeg,/home/docky/apps/exp/images/79Yi.jpeg,0,0,0,0,0,0,0,0,39.96872430100029,None,39.96872430100029,None,1,9.75696336799956,39.96872430100029,None,49.76023346300008,None,49.76023346300008,None,52.276233166000566,None,52.276233166000566,None,1.1826907780005058,54.07432419500037,None,54.07432419500037,None,5,1,0.9346790130002773,55.24560925100013,None,55.24560925100013,None,55.24560925100013,None,56.19656389500051,None,1,1.0185753300002034,56.19656389500051,None,2,57.23206680200019,None,146,B,1,2021_Jun_04_0919,GazeFlow,2020.1.2,59.913598838571446,
1,Block809.xls,B,9,2,15,15,None,congruent,Left,Left,Right,38,39,1,blue,2,6,/home/docky/apps/exp/images/38B.jpeg,/home/docky/apps/exp/images/39Bi.jpeg,0,0,0,0,0,1,1,1,58.23367085100017,None,58.23367085100017,None,1,6.263408597999842,58.23367085100017,None,64.53050595200057,None,64.53050595200057,None,67.03829698900063,None,67.03829698900063,None,1.4174467080001705,68.83676715300044,None,68.83676715300044,None,6,1,0.8345010010007172,70.24104508900018,None,70.24104508900018,None,70.24104508900018,None,71.09209419400031,None,1,0.6678330009999627,71.09209419400031,None,4,71.77670046000003,None,146,B,1,2021_Jun_04_0919,GazeFlow,2020.1.2,59.913598838571446,
1,Block809.xls,B,9,3,117,21,None,incongruent,Left,Right,Left,39,38,1,yellow,2,5,/home/docky/apps/exp/images/39Yi.jpeg,/home/docky/apps/exp/images/38Y.jpeg,0,0,0,0,0,2,2,2,72.77858795300017,None,72.77858795300017,None,1,6.129412158999912,72.77858795300017,None,78.94171347000065,None,78.94171347000065,None,81.4450357450005,None,81.4450357450005,None,0.9837809959999504,83.24752587300009,None,83.24752587300009,None,6,0,0.9178603150003255,84.21815648300071,None,84.21815648300071,None,84.21815648300071,None,85.15265657600048,None,1,0.9191201069997987,85.15265657600048,None,2,86.08822386000065,None,146,B,1,2021_Jun_04_0919,GazeFlow,2020.1.2,59.913598838571446,
1,Block809.xls,B,9,4,94,94,None,congruent,Right,Right,Left,80,79,1,yellow,2,5,/home/docky/apps/exp/images/80Y.jpeg,/home/docky/apps/exp/images/79Yi.jpeg,0,0,0,0,0,3,3,3,87.08991607999997,None,87.08991607999997,None,1,6.713583775000188,87.08991607999997,None,93.83733284400023,None,93.83733284400023,None,96.3401265070006,None,96.3401265070006,None,1.0169358929997543,98.13823097500062,None,98.13823097500062,None,5,1,0.8844902479995653,99.14709119100007,None,99.14709119100007,None,99.14709119100007,None,100.04798849600047,None,1,0.8526530310000453,100.04798849600047,None,4,100.91705157900014,None,146,B,1,2021_Jun_04_0919,GazeFlow,2020.1.2,59.913598838571446,
1,Block809.xls,B,9,5,41,41,None,congruent,Right,Right,Left,79,76,3,blue,2,5,/home/docky/apps/exp/images/79Bi.jpeg,/home/docky/apps/exp/images/76B.jpeg,0,0,0,0,0,4,4,4,101.91849059800006,None,101.91849059800006,None,1,6.614109748999908,101.91849059800006,None,108.57106729200041,None,108.57106729200041,None,111.07056569700035,None,111.07056569700035,None,1.4344737850005913,112.87244313800056,None,112.87244313800056,None,5,1,0.8852599060001012,114.2930465899999,None,114.2930465899999,None,114.2930465899999,None,115.19482981600049,None,1,0.9847974849999446,115.19482981600049,None,6,116.1960649270004,None,146,B,1,2021_Jun_04_0919,GazeFlow,2020.1.2,59.913598838571446,
1,Block809.xls,B,9,6,36,36,None,congruent,Right,Right,Left,79,73,6,blue,2,5,/home/docky/apps/exp/images/79Bi.jpeg,/home/docky/apps/exp/images/73B.jpeg,0,0,0,0,0,5,5,5,117.19912939599999,None,117.19912939599999,None,1,6.378887994000252,117.19912939599999,None,123.61182913100038,None,123.61182913100038,None,126.11529126599999,None,126.11529126599999,None,1.2841106320001927,127.9179760900006,None,127.9179760900006,None,5,1,0.9011336019993905,129.18885303200022,None,129.18885303200022,None,129.18885303200022,None,130.10675826900024,None,1,0.9685963450001509,130.10675826900024,None,8,131.0920058239999,None,146,B,1,2021_Jun_04_0919,GazeFlow,2020.1.2,59.913598838571446,
1,Block809.xls,B,9,7,78,78,None,congruent,Right,Right,Left,39,38,1,yellow,2,5,/home/docky/apps/exp/images/39Yi.jpeg,/home/docky/apps/exp/images/38Y.jpeg,0,0,0,0,0,6,6,6,132.09441219000018,None,132.09441219000018,None,1,7.013870400000087,132.09441219000018,None,139.1437966680005,None,139.1437966680005,None,141.64694962300018,None,141.64694962300018,None,1.300643153999772,143.4480581000007,None,143.4480581000007,None,5,1,0.917885658999694,144.73570897199988,None,144.73570897199988,None,144.73570897199988,None,145.67025718700006,None,1,0.785002177000024,145.67025718700006,None,10,146.4716843340002,None,146,B,1,2021_Jun_04_0919,GazeFlow,2020.1.2,59.913598838571446,
1,Block809.xls,B,9,8,29,29,None,congruent,Right,Right,Left,38,35,3,blue,2,5,/home/docky/apps/exp/images/38B.jpeg,/home/docky/apps/exp/images/35Bi.jpeg,0,0,0,0,0,7,7,7,147.4736722380003,None,147.4736722380003,None,1,6.430371918000674,147.4736722380003,None,153.93737429500015,None,153.93737429500015,None,156.44006109700058,None,156.44006109700058,None,1.2003967840000769,158.24343393300023,None,158.24343393300023,None,5,1,0.884723324999868,159.43109476100017,None,159.43109476100017,None,159.43109476100017,None,160.33223575800002,None,1,0.8355533609992563,160.33223575800002,None,12,161.1838983410007,None,146,B,1,2021_Jun_04_0919,GazeFlow,2020.1.2,59.913598838571446,
1,Block809.xls,B,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,B,1,2021_Jun_04_0919,GazeFlow,2020.1.2,59.913598838571446,
2,Block805.xls,B,5,1,16,16,None,congruent,Left,Left,Right,73,76,3,blue,2,6,/home/docky/apps/exp/images/73B.jpeg,/home/docky/apps/exp/images/76Bi.jpeg,0,1,1,1,0,0,0,0,182.3087254510001,None,182.3087254510001,None,1,6.800316189000114,182.3087254510001,None,189.14009352199992,None,189.14009352199992,None,191.6608128450007,None,191.6608128450007,None,1.2332595930001844,193.44757898600074,None,193.44757898600074,None,5,0,0.8007259360001626,194.66618970000036,None,194.66618970000036,None,194.66618970000036,None,195.48365442400063,None,1,0.8523099609992641,195.48365442400063,None,10,196.35247555600017,None,146,B,1,2021_Jun_04_0919,GazeFlow,2020.1.2,59.913598838571446,
