Nblock,condsFile,grouping,Block,TrialBlock,N,trialN,trialCond,gazeCon,gazedirR,corrBinR,corrBinP,valLBY,valRBY,diff,colorCube,feedbacktext,corrAns,imageL,imageR,SelBlocks.thisRepN,SelBlocks.thisTrialN,SelBlocks.thisN,SelBlocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,waitCube.started,waitCube.stopped,text_3.started,text_3.stopped,StartKeyPress.keys,StartKeyPress.rt,StartKeyPress.started,StartKeyPress.stopped,StimL.started,StimL.stopped,StimR.started,StimR.stopped,imageStim2L.started,imageStim2L.stopped,imageStim2R.started,imageStim2R.stopped,RTkeyRelease,imageStim3L.started,imageStim3L.stopped,imageStim3R.started,imageStim3R.stopped,dropResp.keys,dropResp.corr,dropResp.rt,dropResp.started,dropResp.stopped,imageStim5L.started,imageStim5L.stopped,imageStim5R.started,imageStim5R.stopped,text_2.started,text_2.stopped,ReturnSpace.keys,ReturnSpace.rt,ReturnSpace.started,ReturnSpace.stopped,totalpoints,textFeedback.started,textFeedback.stopped,participant,group,session,date,expName,psychopyVersion,frameRate,
1,Block502.xls,A,2,1,93,33,22,incongruent,Left,Right,Left,38,35,3,blue,2,5,/home/docky/apps/exp/images/38B.jpeg,/home/docky/apps/exp/images/35Bi.jpeg,0,0,0,0,0,0,0,0,21.590625449985964,None,21.590625449985964,None,1,32.53668393101543,21.590625449985964,None,54.157602393010166,None,54.157602393010166,None,56.67671767700813,None,56.67671767700813,None,1.4001608849794138,58.48029500900884,None,58.48029500900884,None,5,1,1.0185237560071982,59.86363399401307,None,59.86363399401307,None,59.86363399401307,None,60.89886596199358,None,1,0.5838628119963687,60.89886596199358,None,2,61.499491602997296,None,134,A,1,2021_May_31_0935,GazeFlow,2020.1.2,59.88940726340828,
1,Block502.xls,A,2,2,42,42,12,congruent,Right,Right,Left,83,80,3,blue,2,5,/home/docky/apps/exp/images/83Bi.jpeg,/home/docky/apps/exp/images/80B.jpeg,0,0,0,0,0,1,1,1,62.501666816009674,None,62.501666816009674,None,1,4.542661660001613,62.501666816009674,None,67.07835044901003,None,67.07835044901003,None,69.58091054399847,None,69.58091054399847,None,2.002346413995838,71.38490337200346,None,71.38490337200346,None,5,1,1.0182910760049708,73.37308123800904,None,73.37308123800904,None,73.37308123800904,None,74.40775724098785,None,1,0.45102704799501225,74.40775724098785,None,4,74.87551879000966,None,134,A,1,2021_May_31_0935,GazeFlow,2020.1.2,59.88940726340828,
1,Block502.xls,A,2,3,9,9,11,congruent,Left,Left,Right,38,39,1,blue,2,6,/home/docky/apps/exp/images/38Bi.jpeg,/home/docky/apps/exp/images/39B.jpeg,0,0,0,0,0,2,2,2,75.87772760598455,None,75.87772760598455,None,1,3.407004221022362,75.87772760598455,None,79.31858980900142,None,79.31858980900142,None,81.82206834500539,None,81.82206834500539,None,1.2340932610095479,83.6247460420127,None,83.6247460420127,None,5,0,0.9679363319883123,84.8453900309978,None,84.8453900309978,None,84.8453900309978,None,85.82993959498708,None,1,0.5183129890065175,85.82993959498708,None,2,86.36492943199119,None,134,A,1,2021_May_31_0935,GazeFlow,2020.1.2,59.88940726340828,
1,Block502.xls,A,2,4,23,23,11,congruent,Left,Left,Right,38,39,1,yellow,2,6,/home/docky/apps/exp/images/38Yi.jpeg,/home/docky/apps/exp/images/39Y.jpeg,0,0,0,0,0,3,3,3,87.36662237800192,None,87.36662237800192,None,1,3.908477157994639,87.36662237800192,None,91.30837838098523,None,91.30837838098523,None,93.81172974398942,None,93.81172974398942,None,0.9498020960018039,95.61555779998889,None,95.61555779998889,None,5,0,1.2351538289804012,96.55149056599475,None,96.55149056599475,None,96.55149056599475,None,97.80345901299734,None,1,0.535303804994328,97.80345901299734,None,0,98.35468084699824,None,134,A,1,2021_May_31_0935,GazeFlow,2020.1.2,59.88940726340828,
1,Block502.xls,A,2,5,57,57,12,congruent,Right,Right,Left,77,72,5,yellow,2,5,/home/docky/apps/exp/images/77Y.jpeg,/home/docky/apps/exp/images/72Yi.jpeg,0,0,0,0,0,4,4,4,99.35635684701265,None,99.35635684701265,None,1,3.791821427003015,99.35635684701265,None,103.18171314298525,None,103.18171314298525,None,105.68657374600298,None,105.68657374600298,None,0.48242757699335925,107.48830928100506,None,107.48830928100506,None,5,1,1.3854387429892085,107.95706253498793,None,107.95706253498793,None,107.95706253498793,None,109.35919210800785,None,1,0.5173623239970766,109.35919210800785,None,2,109.89332469500368,None,134,A,1,2021_May_31_0935,GazeFlow,2020.1.2,59.88940726340828,
1,Block502.xls,A,2,6,118,58,22,incongruent,Left,Right,Left,80,79,1,yellow,2,5,/home/docky/apps/exp/images/80Yi.jpeg,/home/docky/apps/exp/images/79Y.jpeg,0,0,0,0,0,5,5,5,110.89535190199967,None,110.89535190199967,None,1,3.7745558560127392,110.89535190199967,None,114.70365021799807,None,114.70365021799807,None,117.20735390900518,None,117.20735390900518,None,1.0836462209990714,119.01085710499319,None,119.01085710499319,None,5,1,1.08486809200258,120.08055651999894,None,120.08055651999894,None,120.08055651999894,None,121.18215230299393,None,1,0.5174373539921362,121.18215230299393,None,4,121.71704278301331,None,134,A,1,2021_May_31_0935,GazeFlow,2020.1.2,59.88940726340828,
1,Block502.xls,A,2,7,101,41,22,incongruent,Left,Right,Left,83,80,3,blue,2,5,/home/docky/apps/exp/images/83Bi.jpeg,/home/docky/apps/exp/images/80B.jpeg,0,0,0,0,0,6,6,6,122.71834317100001,None,122.71834317100001,None,1,3.8914952960039955,122.71834317100001,None,126.64395756498561,None,126.64395756498561,None,129.14677289899555,None,129.14677289899555,None,1.5846240689861588,130.94986304501072,None,130.94986304501072,None,5,1,0.9520512759918347,132.52125684500788,None,132.52125684500788,None,132.52125684500788,None,133.4898026479932,None,1,0.5007627870072611,133.4898026479932,None,6,134.00696535798488,None,134,A,1,2021_May_31_0935,GazeFlow,2020.1.2,59.88940726340828,
1,Block502.xls,A,2,8,69,9,21,incongruent,Right,Left,Right,73,76,3,blue,2,6,/home/docky/apps/exp/images/73B.jpeg,/home/docky/apps/exp/images/76Bi.jpeg,0,0,0,0,0,7,7,7,135.00939311701222,None,135.00939311701222,None,1,4.826763526012655,135.00939311701222,None,139.8697927799949,None,139.8697927799949,None,142.37259574298514,None,142.37259574298514,None,1.2343231969862245,144.17591208900558,None,144.17591208900558,None,6,1,1.068657602998428,145.39643017799244,None,145.39643017799244,None,145.39643017799244,None,146.4817339250003,None,1,0.5346472689998336,146.4817339250003,None,8,147.03268578700954,None,134,A,1,2021_May_31_0935,GazeFlow,2020.1.2,59.88940726340828,
1,Block502.xls,A,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,A,1,2021_May_31_0935,GazeFlow,2020.1.2,59.88940726340828,
2,Block506.xls,A,6,1,120,60,22,incongruent,Left,Right,Left,80,79,1,yellow,2,5,/home/docky/apps/exp/images/80Yi.jpeg,/home/docky/apps/exp/images/79Y.jpeg,0,1,1,1,0,0,0,0,165.38493329798803,None,165.38493329798803,None,1,3.9819180319900624,165.38493329798803,None,169.3930541120062,None,169.3930541120062,None,171.9149675439985,None,171.9149675439985,None,0.9827070670144167,173.7127103219973,None,173.7127103219973,None,6,0,1.135237775015412,174.68681017198833,None,174.68681017198833,None,174.68681017198833,None,175.8382160209876,None,1,0.4690888529876247,175.8382160209876,None,6,176.32292792698718,None,134,A,1,2021_May_31_0935,GazeFlow,2020.1.2,59.88940726340828,
