Nblock,condsFile,grouping,Block,TrialBlock,N,trialN,trialCond,gazeCon,gazedirR,corrBinR,corrBinP,valLBY,valRBY,diff,colorCube,feedbacktext,corrAns,imageL,imageR,SelBlocks.thisRepN,SelBlocks.thisTrialN,SelBlocks.thisN,SelBlocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,waitCube.started,waitCube.stopped,text_3.started,text_3.stopped,StartKeyPress.keys,StartKeyPress.rt,StartKeyPress.started,StartKeyPress.stopped,StimL.started,StimL.stopped,StimR.started,StimR.stopped,imageStim2L.started,imageStim2L.stopped,imageStim2R.started,imageStim2R.stopped,RTkeyRelease,imageStim3L.started,imageStim3L.stopped,imageStim3R.started,imageStim3R.stopped,dropResp.keys,dropResp.corr,dropResp.rt,dropResp.started,dropResp.stopped,imageStim5L.started,imageStim5L.stopped,imageStim5R.started,imageStim5R.stopped,text_2.started,text_2.stopped,ReturnSpace.keys,ReturnSpace.rt,ReturnSpace.started,ReturnSpace.stopped,totalpoints,textFeedback.started,textFeedback.stopped,participant,group,session,date,expName,psychopyVersion,frameRate,
1,Block809.xls,B,9,1,93,93,None,congruent,Right,Right,Left,80,79,1,yellow,2,5,/home/docky/apps/exp/images/80Y.jpeg,/home/docky/apps/exp/images/79Yi.jpeg,0,0,0,0,0,0,0,0,36.991985435999595,None,36.991985435999595,None,1,4.148413667000568,36.991985435999595,None,41.169649319999735,None,41.169649319999735,None,43.68793017099961,None,43.68793017099961,None,1.8845397469995078,45.491793273999065,None,45.491793273999065,None,6,0,1.4355393669993646,47.359403147000194,None,47.359403147000194,None,47.359403147000194,None,48.81190406600035,None,1,0.6014379389998794,48.81190406600035,None,-2,49.43070532300044,None,108,B,1,2021_May_21_1053,GazeFlow,2020.1.2,59.93882236195383,
1,Block809.xls,B,9,2,15,15,None,congruent,Left,Left,Right,38,39,1,blue,2,6,/home/docky/apps/exp/images/38B.jpeg,/home/docky/apps/exp/images/39Bi.jpeg,0,0,0,0,0,1,1,1,50.4319680410008,None,50.4319680410008,None,1,5.210833181999988,50.4319680410008,None,55.67626750199997,None,55.67626750199997,None,58.18075520899947,None,58.18075520899947,None,1.8851839689996268,59.98279975399964,None,59.98279975399964,None,6,1,1.251900580000438,61.854400565000105,None,61.854400565000105,None,61.854400565000105,None,63.12268450999909,None,1,0.401084641000125,63.12268450999909,None,0,63.54052486599903,None,108,B,1,2021_May_21_1053,GazeFlow,2020.1.2,59.93882236195383,
1,Block809.xls,B,9,3,117,21,None,incongruent,Left,Right,Left,39,38,1,yellow,2,5,/home/docky/apps/exp/images/39Yi.jpeg,/home/docky/apps/exp/images/38Y.jpeg,0,0,0,0,0,2,2,2,64.54224148600042,None,64.54224148600042,None,1,4.325780899000165,64.54224148600042,None,68.90174111899978,None,68.90174111899978,None,71.40487445200051,None,71.40487445200051,None,2.0021576840008493,73.20289252899966,None,73.20289252899966,None,6,0,1.2514970550000726,75.19693673599977,None,75.19693673599977,None,75.19693673599977,None,76.46509637099916,None,1,0.33439648500097974,76.46509637099916,None,-2,76.81586755900025,None,108,B,1,2021_May_21_1053,GazeFlow,2020.1.2,59.93882236195383,
1,Block809.xls,B,9,4,94,94,None,congruent,Right,Right,Left,80,79,1,yellow,2,5,/home/docky/apps/exp/images/80Y.jpeg,/home/docky/apps/exp/images/79Yi.jpeg,0,0,0,0,0,3,3,3,77.81825376699999,None,77.81825376699999,None,1,4.392240993000087,77.81825376699999,None,82.24447041200074,None,82.24447041200074,None,84.7528153660005,None,84.7528153660005,None,2.2191839949991845,86.55277585399926,None,86.55277585399926,None,6,0,5.995267870001044,88.7563937369996,None,88.7563937369996,None,88.7563937369996,None,94.76785022399963,None,1,0.7851878860001307,94.76785022399963,None,-4,95.56950363800024,None,108,B,1,2021_May_21_1053,GazeFlow,2020.1.2,59.93882236195383,
1,Block809.xls,B,9,5,41,41,None,congruent,Right,Right,Left,79,76,3,blue,2,5,/home/docky/apps/exp/images/79Bi.jpeg,/home/docky/apps/exp/images/76B.jpeg,0,0,0,0,0,4,4,4,96.57157678899966,None,96.57157678899966,None,1,4.726568697000403,96.57157678899966,None,101.33207645900075,None,101.33207645900075,None,103.83466145999955,None,103.83466145999955,None,1.4508914279995224,105.63755580699944,None,105.63755580699944,None,5,1,1.285871584999768,107.07549752600062,None,107.07549752600062,None,107.07549752600062,None,108.3776522650005,None,1,0.8015390759992442,108.3776522650005,None,-2,109.19547151500046,None,108,B,1,2021_May_21_1053,GazeFlow,2020.1.2,59.93882236195383,
1,Block809.xls,B,9,6,36,36,None,congruent,Right,Right,Left,79,73,6,blue,2,5,/home/docky/apps/exp/images/79Bi.jpeg,/home/docky/apps/exp/images/73B.jpeg,0,0,0,0,0,5,5,5,110.1976427690006,None,110.1976427690006,None,1,4.676336013999389,110.1976427690006,None,114.90771210799903,None,114.90771210799903,None,117.4123986809991,None,117.4123986809991,None,1.6847291220001352,119.20991318599954,None,119.20991318599954,None,5,1,1.0688878309993015,120.88575557299919,None,120.88575557299919,None,120.88575557299919,None,121.97074392200011,None,1,0.6340856420010823,121.97074392200011,None,0,122.62169622799956,None,108,B,1,2021_May_21_1053,GazeFlow,2020.1.2,59.93882236195383,
1,Block809.xls,B,9,7,78,78,None,congruent,Right,Right,Left,39,38,1,yellow,2,5,/home/docky/apps/exp/images/39Yi.jpeg,/home/docky/apps/exp/images/38Y.jpeg,0,0,0,0,0,6,6,6,123.62368392899953,None,123.62368392899953,None,1,4.1587313519994495,123.62368392899953,None,127.81622306399913,None,127.81622306399913,None,130.31941588299924,None,130.31941588299924,None,2.252611338999486,132.11795688600068,None,132.11795688600068,None,5,1,1.0348588500000915,134.3618000030001,None,134.3618000030001,None,134.3618000030001,None,135.41322415499963,None,1,0.46748701599972264,135.41322415499963,None,2,135.89761616299984,None,108,B,1,2021_May_21_1053,GazeFlow,2020.1.2,59.93882236195383,
1,Block809.xls,B,9,8,29,29,None,congruent,Right,Right,Left,38,35,3,blue,2,5,/home/docky/apps/exp/images/38B.jpeg,/home/docky/apps/exp/images/35Bi.jpeg,0,0,0,0,0,7,7,7,136.89983805699922,None,136.89983805699922,None,1,4.192219954000393,136.89983805699922,None,141.12553925700013,None,141.12553925700013,None,143.62814917099968,None,143.62814917099968,None,1.9190986650010018,145.43165719399985,None,145.43165719399985,None,5,1,0.9852902539987554,147.3369867750007,None,147.3369867750007,None,147.3369867750007,None,148.33864026300034,None,1,0.4006158720003441,148.33864026300034,None,4,148.75567874300032,None,108,B,1,2021_May_21_1053,GazeFlow,2020.1.2,59.93882236195383,
1,Block809.xls,B,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,B,1,2021_May_21_1053,GazeFlow,2020.1.2,59.93882236195383,
2,Block805.xls,B,5,1,16,16,None,congruent,Left,Left,Right,73,76,3,blue,2,6,/home/docky/apps/exp/images/73B.jpeg,/home/docky/apps/exp/images/76Bi.jpeg,0,1,1,1,0,0,0,0,175.64274239400038,None,175.64274239400038,None,1,4.299697603999448,175.64274239400038,None,179.97021996799958,None,179.97021996799958,None,182.4889779690002,None,182.4889779690002,None,1.3500707349994627,184.29092328499974,None,184.29092328499974,None,6,1,6.395859344998826,185.62799947200074,None,185.62799947200074,None,185.62799947200074,None,192.04010433199983,None,1,0.7354862160009361,192.04010433199983,None,6,192.79166428799908,None,108,B,1,2021_May_21_1053,GazeFlow,2020.1.2,59.93882236195383,
