Nblock,condsFile,grouping,Block,TrialBlock,N,trialN,trialCond,gazeCon,gazedirR,corrBinR,corrBinP,valLBY,valRBY,diff,colorCube,feedbacktext,corrAns,imageL,imageR,SelBlocks.thisRepN,SelBlocks.thisTrialN,SelBlocks.thisN,SelBlocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,waitCube.started,waitCube.stopped,text_3.started,text_3.stopped,StartKeyPress.keys,StartKeyPress.rt,StartKeyPress.started,StartKeyPress.stopped,StimL.started,StimL.stopped,StimR.started,StimR.stopped,imageStim2L.started,imageStim2L.stopped,imageStim2R.started,imageStim2R.stopped,RTkeyRelease,imageStim3L.started,imageStim3L.stopped,imageStim3R.started,imageStim3R.stopped,dropResp.keys,dropResp.corr,dropResp.rt,dropResp.started,dropResp.stopped,imageStim5L.started,imageStim5L.stopped,imageStim5R.started,imageStim5R.stopped,text_2.started,text_2.stopped,ReturnSpace.keys,ReturnSpace.rt,ReturnSpace.started,ReturnSpace.stopped,totalpoints,textFeedback.started,textFeedback.stopped,participant,group,session,date,expName,psychopyVersion,frameRate,
1,Block809.xls,B,9,1,93,93,None,congruent,Right,Right,Left,80,79,1,yellow,2,5,/home/docky/apps/exp/images/80Y.jpeg,/home/docky/apps/exp/images/79Yi.jpeg,0,0,0,0,0,0,0,0,55.85770047799997,None,55.85770047799997,None,1,8.30561748999935,55.85770047799997,None,64.18864367700007,None,64.18864367700007,None,66.71146095699987,None,66.71146095699987,None,1.968071172001146,68.51464675500029,None,68.51464675500029,None,5,1,1.2186870860005001,70.46654578699963,None,70.46654578699963,None,70.46654578699963,None,71.70162156600054,None,1,1.1862896570000885,71.70162156600054,None,2,72.90434533299958,None,148,B,1,2021_Jun_04_1456,GazeFlow,2020.1.2,59.862529174295865,
1,Block809.xls,B,9,2,15,15,None,congruent,Left,Left,Right,38,39,1,blue,2,6,/home/docky/apps/exp/images/38B.jpeg,/home/docky/apps/exp/images/39Bi.jpeg,0,0,0,0,0,1,1,1,73.90636511500088,None,73.90636511500088,None,1,4.876162521000879,73.90636511500088,None,78.81654264700046,None,78.81654264700046,None,81.31935337499999,None,81.31935337499999,None,1.8519102230002318,83.12287577000097,None,83.12287577000097,None,5,0,1.3690468089989736,84.96126839499993,None,84.96126839499993,None,84.96126839499993,None,86.34684938999999,None,1,0.7518147569990106,86.34684938999999,None,0,87.11532102899946,None,148,B,1,2021_Jun_04_1456,GazeFlow,2020.1.2,59.862529174295865,
1,Block809.xls,B,9,3,117,21,None,incongruent,Left,Right,Left,39,38,1,yellow,2,5,/home/docky/apps/exp/images/39Yi.jpeg,/home/docky/apps/exp/images/38Y.jpeg,0,0,0,0,0,2,2,2,88.1172783130005,None,88.1172783130005,None,1,4.275273720999394,88.1172783130005,None,92.42619622300117,None,92.42619622300117,None,94.93160025900033,None,94.93160025900033,None,1.9690017400007491,96.73320739700102,None,96.73320739700102,None,5,1,1.2854161660015961,98.68791398299982,None,98.68791398299982,None,98.68791398299982,None,99.99010705600085,None,1,0.6009037349995197,99.99010705600085,None,2,100.60787144400092,None,148,B,1,2021_Jun_04_1456,GazeFlow,2020.1.2,59.862529174295865,
1,Block809.xls,B,9,4,94,94,None,congruent,Right,Right,Left,80,79,1,yellow,2,5,/home/docky/apps/exp/images/80Y.jpeg,/home/docky/apps/exp/images/79Yi.jpeg,0,0,0,0,0,3,3,3,101.6102678870011,None,101.6102678870011,None,1,5.778841925999586,101.6102678870011,None,107.42195383900071,None,107.42195383900071,None,109.92704424300064,None,109.92704424300064,None,1.8853643140009808,111.72857960799956,None,111.72857960799956,None,5,1,1.1515875909990427,113.60040594600105,None,113.60040594600105,None,113.60040594600105,None,114.7685535590008,None,1,1.1191596330008906,114.7685535590008,None,4,115.90412742599983,None,148,B,1,2021_Jun_04_1456,GazeFlow,2020.1.2,59.862529174295865,
1,Block809.xls,B,9,5,41,41,None,congruent,Right,Right,Left,79,76,3,blue,2,5,/home/docky/apps/exp/images/79Bi.jpeg,/home/docky/apps/exp/images/76B.jpeg,0,0,0,0,0,4,4,4,116.90662282099947,None,116.90662282099947,None,1,4.359224565001568,116.90662282099947,None,121.30336348700075,None,121.30336348700075,None,123.80598107100013,None,123.80598107100013,None,1.651381459998447,125.60591825499978,None,125.60591825499978,None,5,1,1.084748999999647,127.24356559900116,None,127.24356559900116,None,127.24356559900116,None,128.34510727499946,None,1,0.7849679749997449,128.34510727499946,None,6,129.14692765700056,None,148,B,1,2021_Jun_04_1456,GazeFlow,2020.1.2,59.862529174295865,
1,Block809.xls,B,9,6,36,36,None,congruent,Right,Right,Left,79,73,6,blue,2,5,/home/docky/apps/exp/images/79Bi.jpeg,/home/docky/apps/exp/images/73B.jpeg,0,0,0,0,0,5,5,5,130.149016966001,None,130.149016966001,None,1,4.325017360999482,130.149016966001,None,134.5078384770004,None,134.5078384770004,None,137.01125971500005,None,137.01125971500005,None,1.6345803399999568,138.80997247900086,None,138.80997247900086,None,5,1,1.1354393430010532,140.43587177600057,None,140.43587177600057,None,140.43587177600057,None,141.5878227810008,None,1,0.8011240159994486,141.5878227810008,None,8,142.40585526200084,None,148,B,1,2021_Jun_04_1456,GazeFlow,2020.1.2,59.862529174295865,
1,Block809.xls,B,9,7,78,78,None,congruent,Right,Right,Left,39,38,1,yellow,2,5,/home/docky/apps/exp/images/39Yi.jpeg,/home/docky/apps/exp/images/38Y.jpeg,0,0,0,0,0,6,6,6,143.4079909610009,None,143.4079909610009,None,1,5.04350575799981,143.4079909610009,None,148.4852271790005,None,148.4852271790005,None,150.989875407,None,150.989875407,None,1.76805910999974,152.7873576180009,None,152.7873576180009,None,5,1,1.1352063249996718,154.5465992570007,None,154.5465992570007,None,154.5465992570007,None,155.69788062800035,None,1,0.818502850999721,155.69788062800035,None,10,156.53284096300013,None,148,B,1,2021_Jun_04_1456,GazeFlow,2020.1.2,59.862529174295865,
1,Block809.xls,B,9,8,29,29,None,congruent,Right,Right,Left,38,35,3,blue,2,5,/home/docky/apps/exp/images/38B.jpeg,/home/docky/apps/exp/images/35Bi.jpeg,0,0,0,0,0,7,7,7,157.53548627599957,None,157.53548627599957,None,1,4.692695540999921,157.53548627599957,None,162.2620291080002,None,162.2620291080002,None,164.7645472460008,None,164.7645472460008,None,1.8182172690012521,166.56840671700047,None,166.56840671700047,None,5,1,1.1516689420004695,168.37340116499945,None,168.37340116499945,None,168.37340116499945,None,169.5414045460002,None,1,0.6183722149999085,169.5414045460002,None,12,170.17644629800088,None,148,B,1,2021_Jun_04_1456,GazeFlow,2020.1.2,59.862529174295865,
1,Block809.xls,B,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,B,1,2021_Jun_04_1456,GazeFlow,2020.1.2,59.862529174295865,
2,Block805.xls,B,5,1,16,16,None,congruent,Left,Left,Right,73,76,3,blue,2,6,/home/docky/apps/exp/images/73B.jpeg,/home/docky/apps/exp/images/76Bi.jpeg,0,1,1,1,0,0,0,0,191.20326167300118,None,191.20326167300118,None,1,4.331165555000553,191.20326167300118,None,195.55502973799958,None,195.55502973799958,None,198.08155045199965,None,198.08155045199965,None,1.6839081269990857,199.87937852399955,None,199.87937852399955,None,6,1,1.169657417000053,201.55456979300106,None,201.55456979300106,None,201.55456979300106,None,202.74005725999996,None,1,0.8010534840013861,202.74005725999996,None,14,203.55806529500114,None,148,B,1,2021_Jun_04_1456,GazeFlow,2020.1.2,59.862529174295865,
