Nblock,condsFile,grouping,Block,TrialBlock,N,trialN,trialCond,gazeCon,gazedirR,corrBinR,corrBinP,valLBY,valRBY,diff,colorCube,feedbacktext,corrAns,imageL,imageR,SelBlocks.thisRepN,SelBlocks.thisTrialN,SelBlocks.thisN,SelBlocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,waitCube.started,waitCube.stopped,text_3.started,text_3.stopped,StartKeyPress.keys,StartKeyPress.rt,StartKeyPress.started,StartKeyPress.stopped,StimL.started,StimL.stopped,StimR.started,StimR.stopped,imageStim2L.started,imageStim2L.stopped,imageStim2R.started,imageStim2R.stopped,RTkeyRelease,imageStim3L.started,imageStim3L.stopped,imageStim3R.started,imageStim3R.stopped,dropResp.keys,dropResp.corr,dropResp.rt,dropResp.started,dropResp.stopped,imageStim5L.started,imageStim5L.stopped,imageStim5R.started,imageStim5R.stopped,text_2.started,text_2.stopped,ReturnSpace.keys,ReturnSpace.rt,ReturnSpace.started,ReturnSpace.stopped,totalpoints,textFeedback.started,textFeedback.stopped,participant,group,session,date,expName,psychopyVersion,frameRate,
1,Block502.xls,A,2,1,93,33,22,incongruent,Left,Right,Left,38,35,3,blue,2,5,/home/docky/apps/exp/images/38B.jpeg,/home/docky/apps/exp/images/35Bi.jpeg,0,0,0,0,0,0,0,0,61.7744275740115,None,61.7744275740115,None,1,6.783165019005537,61.7744275740115,None,68.59555019700201,None,68.59555019700201,None,71.10834044602234,None,71.10834044602234,None,1.066013825009577,72.9129629630479,None,72.9129629630479,None,5,1,1.2522695600055158,73.96175234799739,None,73.96175234799739,None,73.96175234799739,None,75.23024815804092,None,1,1.6198633760213852,75.23024815804092,None,2,76.86673424299806,None,111,A,1,2021_May_24_0932,GazeFlow,2020.1.2,59.982104939414135,
1,Block502.xls,A,2,2,42,42,12,congruent,Right,Right,Left,83,80,3,blue,2,5,/home/docky/apps/exp/images/83Bi.jpeg,/home/docky/apps/exp/images/80B.jpeg,0,0,0,0,0,1,1,1,77.86920499504777,None,77.86920499504777,None,1,5.093479080998804,77.86920499504777,None,82.99651797901606,None,82.99651797901606,None,85.49962499900721,None,85.49962499900721,None,0.9668255299911834,87.30365369201172,None,87.30365369201172,None,5,1,1.235341546998825,88.25635244400473,None,88.25635244400473,None,88.25635244400473,None,89.50781861803262,None,1,1.0856250199722126,89.50781861803262,None,4,90.61006736505078,None,111,A,1,2021_May_24_0932,GazeFlow,2020.1.2,59.982104939414135,
1,Block502.xls,A,2,3,9,9,11,congruent,Left,Left,Right,38,39,1,blue,2,6,/home/docky/apps/exp/images/38Bi.jpeg,/home/docky/apps/exp/images/39B.jpeg,0,0,0,0,0,2,2,2,91.61275413504336,None,91.61275413504336,None,1,4.492343983030878,91.61275413504336,None,96.13873175805202,None,96.13873175805202,None,98.64172358100768,None,98.64172358100768,None,1.1003096519852988,100.44693893700605,None,100.44693893700605,None,6,1,1.6199756659916602,101.5319403600297,None,101.5319403600297,None,101.5319403600297,None,103.16834810801083,None,1,0.8512836539885029,103.16834810801083,None,6,104.03631223202683,None,111,A,1,2021_May_24_0932,GazeFlow,2020.1.2,59.982104939414135,
1,Block502.xls,A,2,4,23,23,11,congruent,Left,Left,Right,38,39,1,yellow,2,6,/home/docky/apps/exp/images/38Yi.jpeg,/home/docky/apps/exp/images/39Y.jpeg,0,0,0,0,0,3,3,3,105.03853924904251,None,105.03853924904251,None,1,6.329291517962702,105.03853924904251,None,111.40154630300822,None,111.40154630300822,None,113.90474176802672,None,113.90474176802672,None,0.833258009981364,115.7101149020018,None,115.7101149020018,None,5,0,1.3687157050007954,116.52778738900088,None,116.52778738900088,None,116.52778738900088,None,117.91344750003191,None,1,1.5027322189998813,117.91344750003191,None,4,119.43297291302588,None,111,A,1,2021_May_24_0932,GazeFlow,2020.1.2,59.982104939414135,
1,Block502.xls,A,2,5,57,57,12,congruent,Right,Right,Left,77,72,5,yellow,2,5,/home/docky/apps/exp/images/77Y.jpeg,/home/docky/apps/exp/images/72Yi.jpeg,0,0,0,0,0,4,4,4,120.43528174405219,None,120.43528174405219,None,1,4.809811833023559,120.43528174405219,None,125.27862117200857,None,125.27862117200857,None,127.78133307100506,None,127.78133307100506,None,0.9499210169888102,129.58470091799973,None,129.58470091799973,None,5,1,1.2020240349811502,130.52162840304663,None,130.52162840304663,None,130.52162840304663,None,131.74008391803363,None,1,1.0356005349894986,131.74008391803363,None,6,132.79220404603984,None,111,A,1,2021_May_24_0932,GazeFlow,2020.1.2,59.982104939414135,
1,Block502.xls,A,2,6,118,58,22,incongruent,Left,Right,Left,80,79,1,yellow,2,5,/home/docky/apps/exp/images/80Yi.jpeg,/home/docky/apps/exp/images/79Y.jpeg,0,0,0,0,0,5,5,5,133.79431679402478,None,133.79431679402478,None,1,5.244475963991135,133.79431679402478,None,139.07198374101426,None,139.07198374101426,None,141.57669065502705,None,141.57669065502705,None,1.2005218499689363,143.38037305604666,None,143.38037305604666,None,6,0,1.30254533799598,144.56562793802004,None,144.56562793802004,None,144.56562793802004,None,145.88464446004946,None,1,0.8847454669885337,145.88464446004946,None,4,146.78604672901565,None,111,A,1,2021_May_24_0932,GazeFlow,2020.1.2,59.982104939414135,
1,Block502.xls,A,2,7,101,41,22,incongruent,Left,Right,Left,83,80,3,blue,2,5,/home/docky/apps/exp/images/83Bi.jpeg,/home/docky/apps/exp/images/80B.jpeg,0,0,0,0,0,6,6,6,147.78815806901548,None,147.78815806901548,None,1,4.910366631054785,147.78815806901548,None,152.73212194704683,None,152.73212194704683,None,155.2344972830033,None,155.2344972830033,None,1.0836042579612695,157.0330537360278,None,157.0330537360278,None,5,1,1.1687364249955863,158.1085514910519,None,158.1085514910519,None,158.1085514910519,None,159.29350157402223,None,1,1.3027156949974597,159.29350157402223,None,6,160.6127256680047,None,111,A,1,2021_May_24_0932,GazeFlow,2020.1.2,59.982104939414135,
1,Block502.xls,A,2,8,69,9,21,incongruent,Right,Left,Right,73,76,3,blue,2,6,/home/docky/apps/exp/images/73B.jpeg,/home/docky/apps/exp/images/76Bi.jpeg,0,0,0,0,0,7,7,7,161.61517962400103,None,161.61517962400103,None,1,5.7118060939828865,161.61517962400103,None,167.36042582499795,None,167.36042582499795,None,169.86347184702754,None,169.86347184702754,None,1.0334533620043658,171.66886289103422,None,171.66886289103422,None,6,1,1.2014555049827322,172.68691540905274,None,172.68691540905274,None,172.68691540905274,None,173.90534305700567,None,1,1.0688865060219541,173.90534305700567,None,8,174.9909380870522,None,111,A,1,2021_May_24_0932,GazeFlow,2020.1.2,59.982104939414135,
1,Block502.xls,A,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,A,1,2021_May_24_0932,GazeFlow,2020.1.2,59.982104939414135,
2,Block506.xls,A,6,1,120,60,22,incongruent,Left,Right,Left,80,79,1,yellow,2,5,/home/docky/apps/exp/images/80Yi.jpeg,/home/docky/apps/exp/images/79Y.jpeg,0,1,1,1,0,0,0,0,194.27879395900527,None,194.27879395900527,None,1,9.728163775987923,194.27879395900527,None,204.03428445704048,None,204.03428445704048,None,206.5531549300067,None,206.5531549300067,None,0.9163076350232586,208.35669386404334,None,208.35669386404334,None,5,1,1.168438901018817,209.25790882203728,None,209.25790882203728,None,209.25790882203728,None,210.44275836803718,None,1,0.8685253069852479,210.44275836803718,None,10,211.32767801900627,None,111,A,1,2021_May_24_0932,GazeFlow,2020.1.2,59.982104939414135,
